org_npi,avg_mips_score,mips_clinician_count
1013620590,82.78,2
1013621812,95.66,8
1013623065,91.92,8
1013623172,81.86,4
1013625516,54.08,2
1013626753,40.8,2
1013627934,75.0,2
1013628189,92.18,1
1013628676,81.21,11
1013629377,100.0,4
1013633072,81.99,5
1013634039,94.78,7
1013634328,81.57,1
1013635366,75.0,1
1013641463,98.07,1
1013644608,8.31,1
1013645357,100.0,3
1013645712,86.33,1
1013645985,100.0,1
1013650456,76.56,14
1013655349,87.53,1
1013657618,91.13,14
1013661362,94.41,2
1013662048,83.85,48
1013662907,93.1,2
1013665330,100.0,1
1013665868,90.25,4
1013666015,74.42,1
1013666403,83.0,1
1013667161,75.0,4
1013668524,83.81,1
1013669852,43.68,1
1013673821,75.0,7
1013675016,92.8,59
1013675578,0.0,1
1013675974,100.0,1
1013676345,76.32,1
1013677293,53.36,1
1013677624,100.0,1
1013682905,0.0,1
1013683903,80.27,5
1013684992,4.73,1
1013686302,88.48,16
1013686781,33.08,7
1013689132,88.46,2
1013689512,37.39,3
1013689769,85.65,14
1013693373,87.32,2
1013695352,95.51,1
1013696558,58.96,1
1013700343,97.13,1
1013714682,94.05,1
1013715333,94.76,3
1013715713,78.41,1
1013716166,89.63,1
1013717669,0.8,4
1013718857,17.71,1
1013721562,90.72,1
1013728583,0.0,1
1013730084,65.24,1
1013730282,88.68,1
1013732833,91.56,2
1013733229,91.5,1
1013733922,12.56,1
1013734094,77.64,2
1013738509,75.75,1
1013741412,35.47,1
1013742964,93.09,1
1013743194,100.0,1
1013744424,85.86,10
1013746635,91.19,1
1013748680,23.8,1
1013749449,9.63,1
1013749670,89.55,1
1013752310,80.78,2
1013752823,75.0,1
1013755131,85.66,1
1013755271,74.17,1
1013755735,83.85,1
1013758101,84.04,2
1013759059,79.69,23
1013760172,88.69,1
1013765486,75.0,1
1013766484,86.99,1
1013769868,82.76,8
1013770148,86.29,1
1013770320,86.99,1
1013772474,84.88,1
1013773555,81.19,1
1013779883,93.14,3
1013780576,83.03,3
1013782861,81.14,15
1013783497,71.17,1
1013785971,77.65,4
1013789718,75.0,1
1013791862,93.54,1
1013797299,83.14,1
1013899053,46.5,1
1013901974,94.28,1
1013902873,75.0,6
1013902923,82.61,98
1013904283,92.18,2
1013905660,85.47,91
1013906650,77.32,3
1013906973,85.11,513
1013907120,78.72,26
1013907864,67.09,1
1013907922,85.0,2
1013907955,90.93,61
1013908169,100.0,1
1013908441,59.47,3
1013908847,89.79,4
1013908912,73.45,26
1013910330,99.96,14
1013910918,75.0,1
1013912286,93.35,1
1013912641,85.58,6
1013913789,77.92,24
1013913888,36.12,2
1013915255,83.62,190
1013915867,69.99,2
1013916287,83.77,18
1013916519,70.34,8
1013917012,0.0,1
1013917640,50.03,6
1013918630,0.0,1
1013919331,89.5,10
1013919794,75.0,24
1013920750,86.53,8
1013920776,77.82,2
1013921733,81.46,312
1013923770,18.03,1
1013923820,79.76,30
1013924646,81.84,11
1013925155,85.2,2
1013925924,85.99,24
1013926203,89.17,2
1013927805,100.0,1
1013930320,78.57,5
1013930353,100.0,2
1013930494,90.5,2
1013932730,93.09,1
1013933167,76.85,201
1013933928,75.0,3
1013934025,64.99,19
1013934082,0.0,1
1013934918,82.84,1
1013935709,66.6,31
1013935923,84.77,193
1013936087,75.0,3
1013936244,94.92,3
1013937408,85.61,23
1013937705,90.68,4
1013937861,100.0,4
1013938174,89.07,14
1013940253,85.28,44
1013940519,84.14,8
1013941343,69.1,1
1013942101,89.86,50
1013942150,99.54,61
1013943414,89.81,8
1013944149,81.94,4
1013945179,0.0,1
1013946128,28.84,1
1013946201,63.8,4
1013946235,20.86,1
1013946797,85.32,38
1013946862,92.03,3
1013947019,0.0,1
1013947712,61.32,1
1013948041,100.0,2
1013948595,83.7,5
1013948686,40.37,2
1013949593,92.58,1
1013950807,83.42,252
1013951219,87.71,163
1013951714,76.3,51
1013952688,84.12,7
1013952977,89.36,4
1013953009,54.14,2
1013953025,87.94,36
1013953926,75.0,1
1013953983,82.28,76
1013954387,75.0,2
1013954858,45.3,4
1013955103,99.16,6
1013955632,89.66,1
1013955723,85.2,6
1013955749,88.04,3
1013955947,98.07,2
1013956986,75.9,6
1013957414,98.33,9
1013957562,81.26,79
1013957687,85.48,9
1013957836,85.6,2
1013957885,83.32,1
1013958610,95.62,73
1013959642,82.18,2
1013959725,75.0,4
1013960657,83.74,653
1013960798,84.24,23
1013960962,88.83,81
1013961697,96.12,1
1013961820,79.64,1
1013962067,84.15,48
1013962802,77.34,2
1013962836,81.45,18
1013963503,79.46,8
1013963982,86.07,7
1013964113,85.13,11
1013964352,97.02,1
1013964535,93.52,8
1013964683,19.57,1
1013964907,66.93,2
1013964923,90.31,1
1013965326,66.2,7
1013965573,79.62,6
1013965797,55.67,1
1013965805,84.53,1
1013966407,82.81,1
1013966506,95.34,3
1013966712,96.78,45
1013966845,80.71,8
1013967645,10.24,1
1013967736,91.01,11
1013967827,82.93,2104
1013967843,77.73,24
1013968205,76.85,2
1013968296,62.98,5
1013968395,10.89,1
1013968593,86.54,23
1013969013,90.14,71
1013969112,87.87,36
1013969153,85.11,29
1013969179,68.56,5
1013969831,0.0,6
1013970862,96.71,3
1013971308,97.58,1
1013971811,72.4,1
1013972272,84.95,8
1013972801,86.88,371
1013973320,87.5,2
1013975291,82.58,4
1013975333,92.36,2
1013976422,84.23,5
1013979756,86.85,3
1013981554,83.99,382
1013982727,90.63,17
1013984129,100.0,1
1013984376,81.58,14
1013985399,84.99,532
1013985647,91.94,32
1013986017,84.56,9
1013986470,72.43,2
1013986546,85.51,45
1013987346,75.0,1
1013988054,84.47,5
1013989292,95.2,2
1013989391,18.86,1
1013989748,92.0,9
1013989854,94.16,38
1013991835,0.0,1
1013993252,84.57,6
1013993310,26.31,1
1013994359,86.87,2811
1013996271,57.32,2
1013997329,86.11,9
1013997691,87.38,10
1013997857,89.5,14
1013998830,98.36,30
1013999580,97.55,2
1023000817,87.48,1
1023001021,76.53,37
1023001914,80.98,9
1023002896,94.1,5
1023003969,79.48,2
1023004967,75.0,2
1023005675,78.78,2
1023005758,94.04,7
1023006434,74.84,30
1023008182,76.41,8
1023008505,93.3,1
1023010667,97.22,3
1023011178,84.86,3
1023011186,95.0,4
1023011632,51.62,2
1023011657,75.7,4
1023013448,70.26,12
1023013836,88.57,4
1023014941,84.19,3
1023015468,78.5,3
1023016102,7.99,1
1023017480,54.11,2
1023017654,0.0,1
1023018124,50.0,1
1023018355,75.0,2
1023019163,95.06,8
1023019452,75.0,2
1023021284,75.0,1
1023021300,70.64,44
1023021524,85.87,23
1023021805,8.04,1
1023021938,84.98,2
1023022092,19.36,1
1023025475,83.53,8
1023027430,92.14,26
1023027471,89.36,2
1023027604,75.0,1
1023027802,97.17,3
1023028370,60.0,2
1023028784,87.67,40
1023029154,82.42,3
1023030152,48.07,3
1023030160,80.44,18
1023031374,75.0,1
1023033511,85.93,11
1023036514,100.0,1
1023037140,77.38,11
1023039112,63.8,3
1023040490,50.06,2
1023041159,91.94,2605
1023041399,93.6,3
1023041753,84.09,38
1023042033,91.1,13
1023042173,82.48,141
1023043445,69.2,2
1023044278,81.21,10
1023044542,26.74,1
1023044724,75.0,3
1023045804,91.83,12
1023046109,100.0,2
1023046604,94.47,100
1023047248,0.0,1
1023047289,49.65,1
1023048063,75.0,1
1023048154,93.88,4
1023048279,95.36,1
1023049236,85.37,99
1023049368,81.95,6
1023050457,92.12,14
1023050630,95.78,2
1023051620,80.58,17
1023051851,82.24,65
1023053477,90.33,15
1023053493,37.5,2
1023054376,85.53,2
1023055001,100.0,1
1023055365,89.6,39
1023055381,50.0,2
1023056082,71.61,22
1023056744,94.8,3
1023057478,57.41,4
1023057809,90.82,14
1023057916,0.0,1
1023061306,77.97,3
1023061686,86.25,1
1023061702,93.2,14
1023062254,46.32,3
1023062312,100.0,1
1023063112,40.46,8
1023063187,85.48,230
1023063542,92.06,1405
1023063906,93.28,4
1023064482,78.72,435
1023065059,76.7,1
1023065836,84.89,57
1023065885,81.54,14
1023067022,93.75,2
1023068087,92.31,11
1023069515,85.12,31
1023070703,75.69,2
1023070869,82.06,17
1023072352,92.02,2
1023073525,82.84,1
1023074028,86.28,2
1023074390,76.83,7
1023074580,94.54,10
1023075454,86.11,7
1023075462,76.22,13
1023076296,90.11,1
1023078078,92.08,3
1023078219,85.3,23
1023079183,66.16,3
1023080504,88.84,10
1023080629,75.0,1
1023080884,100.0,1
1023081932,82.52,2
1023082716,81.19,36
1023083268,87.62,20
1023083821,23.77,1
1023084340,86.57,2
1023084399,96.6,1
1023084936,98.48,6
1023086055,67.11,27
1023086634,63.51,1
1023087475,70.4,3
1023087772,94.99,84
1023092053,76.09,2076
1023092368,81.12,3
1023092954,83.21,1
1023093358,93.74,1
1023095445,84.17,14
1023097631,85.72,1
1023098076,15.58,2
1023099405,90.79,3
1023100500,91.89,12
1023101060,12.5,1
1023101334,97.09,1
1023103850,75.0,1
1023104007,77.57,35
1023105897,79.65,2
1023105905,90.29,3
1023106390,46.18,3
1023108438,31.29,1
1023108883,93.74,9
1023109105,86.06,2
1023109832,65.95,1
1023112117,75.98,74
1023112638,69.11,7
1023113420,7.04,1
1023114741,96.97,52
1023115482,84.95,2
1023116720,92.14,1
1023117868,95.0,1
1023118932,13.95,1
1023119336,68.98,11
1023119773,95.11,1
1023119955,61.81,9
1023120409,74.89,24
1023121399,17.91,1
1023122439,78.75,1
1023122843,61.01,10
1023122967,86.69,88
1023124625,84.66,291
1023125465,57.27,9
1023127156,94.08,1
1023129665,19.04,1
1023129681,91.18,424
1023132529,75.68,1
1023134749,92.82,1
1023137957,41.65,1
1023138385,0.0,1
1023138492,83.37,1
1023143278,91.63,1
1023143427,42.26,2
1023143518,100.0,1
1023143757,100.0,1
1023144938,98.1,1
1023147113,79.02,1
1023151057,83.96,1
1023152311,88.46,1
1023152980,98.67,6
1023153236,88.87,1
1023153244,86.55,2
1023153277,95.92,1
1023153319,75.0,1
1023154176,88.45,15
1023154333,82.9,1
1023154390,0.0,1
1023155728,68.36,8
1023157575,84.72,7
1023157682,29.2,1
1023158029,0.0,1
1023161379,10.82,1
1023161635,73.74,1
1023164282,94.31,1
1023164423,78.33,1
1023164662,64.39,1
1023165438,92.95,18
1023165891,68.47,1
1023168010,78.68,6
1023169380,92.65,2
1023169778,13.38,1
1023170313,82.14,12
1023170750,75.0,1
1023172012,57.03,1
1023172210,75.0,1
1023172228,93.51,1
1023174455,91.68,4
1023175999,99.15,3
1023176237,96.96,1
1023177433,76.04,2
1023177532,75.0,3
1023177730,88.79,9
1023179587,0.0,2
1023180106,77.26,1
1023181971,81.71,2
1023183290,96.76,2
1023183563,88.45,14
1023187630,72.59,9
1023189263,94.53,1
1023189842,71.9,2
1023190295,78.65,5
1023191467,88.78,242
1023191780,75.0,1
1023193729,16.7,1
1023195658,100.0,1
1023195914,20.19,1
1023196458,72.39,4
1023198355,75.0,1
1023198603,87.37,3
1023199544,95.32,5
1023199734,92.26,9
1023199965,100.0,2
1023201092,0.0,1
1023202199,96.9,1
1023202231,91.08,1
1023202371,27.79,1
1023203825,100.0,2
1023204146,88.05,1
1023204294,91.87,1
1023204328,64.35,1
1023204567,98.78,1
1023205010,10.07,2
1023205820,3.75,2
1023206513,98.29,1
1023207750,81.47,5
1023208402,67.5,1
1023209640,97.13,1
1023211224,91.36,1
1023213824,93.13,3
1023216033,0.0,1
1023216249,97.74,49
1023223229,81.91,2
1023224029,37.31,2
1023226446,47.76,2
1023228459,77.32,1
1023229416,63.13,10
1023230638,75.0,1
1023230752,86.86,6
1023231677,0.0,1
1023232824,52.37,3
1023234630,75.0,1
1023235066,83.15,2
1023236171,61.5,4
1023236668,81.57,10
1023236825,77.33,31
1023237021,28.14,1
1023237807,16.27,1
1023238458,7.5,1
1023239886,81.58,56
1023240470,86.11,1
1023243318,27.47,1
1023243482,50.24,2
1023244779,87.15,2
1023245305,96.36,1
1023246014,20.61,1
1023246097,100.0,1
1023247228,95.0,4
1023249430,79.71,3
1023249992,100.0,1
1023250842,92.35,1
1023251469,79.78,8
1023252087,91.13,1
1023253101,82.89,1
1023256062,77.01,3
1023256310,81.31,1
1023257193,75.0,1
1023257268,75.0,1
1023257300,100.0,2
1023257441,96.8,375
1023257763,95.62,1
1023258431,81.83,3
1023259272,86.27,2
1023259355,0.0,1
1023260122,81.58,1
1023260825,97.72,2
1023263118,100.0,1
1023263506,75.0,1
1023263589,93.49,5
1023263613,49.15,2
1023264140,20.83,1
1023265717,79.22,26
1023266574,75.0,1
1023266962,82.94,2
1023267903,70.01,1
1023268976,78.45,1
1023269222,88.87,1
1023272846,100.0,1
1023273570,92.93,1
1023274404,86.68,9
1023276607,100.0,1
1023280468,0.0,1
1023281060,87.5,2
1023283793,86.01,29
1023283892,74.73,5
1023284221,22.81,1
1023285301,18.26,1
1023285756,83.12,158
1023286358,75.8,1
1023286432,0.0,1
1023286671,0.0,1
1023287331,81.62,1
1023287679,86.1,2
1023287976,95.26,15
1023288610,76.19,3
1023291226,77.8,83
1023291937,96.02,1
1023292513,27.62,1
1023292836,77.37,1
1023292943,92.22,8
1023293354,75.0,1
1023294030,85.78,2
1023295524,89.09,7
1023296167,83.53,1
1023296647,9.21,1
1023297306,40.8,1
1023297504,75.0,1
1023297553,80.74,10
1023298437,100.0,1
1023299096,90.89,3
1023302247,94.13,1
1023303278,75.0,1
1023303807,78.67,1
1023305885,90.6,1
1023306784,76.26,1
1023306792,81.87,1
1023309705,93.49,1
1023313194,91.51,63
1023315017,82.46,1
1023315074,83.3,69
1023315223,22.34,1
1023315512,67.34,4
1023317849,83.36,40
1023318060,96.83,289
1023322369,68.84,13
1023323128,77.72,9
1023323367,64.12,24
1023326717,96.02,1
1023327871,75.0,1
1023328945,100.0,3
1023328978,87.54,2
1023329703,75.0,1
1023330693,95.58,1
1023331303,80.84,68
1023332749,84.22,81
1023334927,91.67,3
1023334935,75.0,2
1023335064,0.0,1
1023337003,98.58,1
1023337839,75.0,1
1023340114,95.0,1
1023342532,75.0,1
1023346202,93.73,3
1023346277,53.64,1
1023347192,88.57,4
1023348398,22.21,1
1023349339,52.77,3
1023353356,87.48,2
1023353489,87.49,15
1023354347,0.0,1
1023354461,75.0,1
1023354982,100.0,1
1023356144,100.0,1
1023356342,12.05,1
1023358710,80.77,1
1023358850,86.62,46
1023358959,76.46,11
1023359627,75.0,1
1023360625,93.22,4
1023361052,75.0,1
1023361367,0.0,1
1023361862,79.74,1
1023362852,100.0,2
1023363926,87.28,4
1023364205,71.25,1
1023365624,87.83,1
1023369329,87.93,2
1023369980,88.74,1
1023371622,45.0,2
1023377082,91.23,14
1023379815,88.22,86
1023379971,89.55,2
1023380474,88.8,1
1023382645,26.92,1
1023382918,82.85,67
1023390770,7.71,1
1023392164,75.0,1
1023393360,92.91,2
1023394285,80.16,1
1023394707,88.29,3
1023395001,88.96,2
1023395316,74.26,23
1023396678,82.21,4
1023397031,79.96,43
1023397098,83.7,12
1023397460,92.26,5
1023397817,87.86,2
1023398906,71.46,15
1023398989,45.65,1
1023400041,85.08,5
1023400058,100.0,1
1023402872,0.0,1
1023403011,80.39,125
1023406055,80.45,1
1023406493,86.3,2
1023407467,74.04,2
1023409612,84.8,4
1023410941,75.0,1
1023411964,91.05,2
1023413945,36.24,1
1023415023,75.0,1
1023415288,60.7,4
1023416393,94.53,1
1023416674,28.87,1
1023419512,100.0,1
1023419538,0.0,1
1023420726,76.67,20
1023421468,28.89,3
1023423514,91.96,2
1023423605,92.11,3
1023426517,75.0,1
1023426947,81.34,1
1023427309,82.86,2
1023429776,95.62,2
1023430766,80.64,46
1023430824,75.0,1
1023432192,22.54,1
1023435021,71.18,1
1023435666,82.65,1
1023435856,78.7,1
1023436102,72.85,4
1023439114,77.63,36
1023440583,84.37,28
1023441656,91.41,3
1023442035,58.98,11
1023444924,0.0,1
1023445160,0.0,1
1023445301,98.33,1
1023445913,95.51,1
1023446150,97.02,3
1023447570,55.0,4
1023447935,97.47,120
1023447943,90.65,11
1023448321,82.06,14
1023449741,91.0,25
1023451598,87.21,2
1023453222,84.09,1
1023458148,85.25,213
1023459625,78.38,2
1023463189,21.71,1
1023464294,83.51,13
1023467008,26.88,1
1023467974,75.0,1
1023469608,75.0,1
1023471299,82.45,12
1023481264,99.27,1
1023481595,74.74,8
1023482965,83.78,1
1023483153,81.76,98
1023484219,85.9,9
1023486602,95.95,2
1023487154,83.27,139
1023488343,89.22,1076
1023489374,64.36,1
1023493145,83.27,1
1023495702,72.31,4
1023502952,80.04,6
1023504610,30.0,1
1023508116,92.18,1
1023508348,75.0,1
1023508504,75.0,1
1023514247,92.76,1
1023515533,81.66,2
1023520947,75.0,2
1023522455,83.89,36
1023522554,73.26,38
1023523610,95.01,2
1023529591,85.18,8
1023529724,93.33,2
1023531704,99.15,1
1023534690,100.0,1
1023535796,96.27,4
1023538261,70.82,7
1023538790,55.62,112
1023539376,84.93,26
1023540325,18.75,4
1023544624,92.38,14
1023545241,55.41,7
1023546389,94.16,1
1023547072,85.01,2
1023548948,0.0,1
1023550332,86.45,1
1023550811,77.46,4
1023555695,75.0,2
1023559598,85.11,2
1023560133,75.0,5
1023561909,40.88,2
1023563210,0.0,1
1023563459,75.06,2
1023565777,88.23,1
1023568037,75.0,1
1023569027,61.24,1
1023569084,92.76,1
1023569183,69.97,2
1023572344,94.16,21
1023572831,69.41,23
1023574589,65.04,1
1023574944,74.41,24
1023576436,93.78,1
1023581329,85.49,1
1023581584,75.1,2
1023582178,89.85,11
1023582798,92.26,4
1023583184,86.44,1
1023583218,75.0,1
1023583564,0.0,1
1023584216,85.44,1355
1023587474,6.61,1
1023588266,82.1,9
1023590056,86.26,1
1023594801,90.1,7
1023596541,95.34,4
1023596574,87.19,1
1023601085,67.87,1
1023603073,73.2,1
1023603271,65.92,1
1023603420,84.71,1
1023604352,88.3,4
1023606647,81.31,1
1023608254,93.82,2
1023609955,94.81,8
1023612827,76.89,16
1023614914,88.07,6
1023615515,61.12,1
1023618956,95.0,5
1023619939,96.2,21
1023620739,75.07,1
1023620879,88.52,1
1023621646,100.0,1
1023624004,87.41,1
1023624293,90.75,1
1023624558,88.5,3
1023625662,85.14,15
1023627940,77.29,1
1023628245,76.52,1
1023631215,34.03,2
1023633518,72.52,1
1023637766,78.13,2
1023637774,82.6,3
1023642568,70.13,18
1023643491,0.0,1
1023644556,60.12,8
1023646171,90.03,7
1023651825,100.0,1
1023654258,99.1,1
1023656865,75.0,1
1023660206,87.14,14
1023662673,94.41,2
1023663846,75.0,1
1023665262,75.21,3
1023665882,80.2,20
1023667755,7.63,1
1023669942,84.89,10
1023672367,93.62,5
1023672573,85.42,12
1023673951,61.87,2
1023676327,54.2,1
1023678000,13.22,1
1023691177,0.0,1
1023691813,56.03,2
1023692720,95.11,5
1023693017,62.77,1
1023693959,91.66,3
1023696648,75.0,1
1023697745,75.0,1
1023702255,90.86,1
1023706173,66.96,1
1023712932,88.87,1
1023715182,84.03,40
1023716552,63.51,1
1023723558,82.41,16
1023723913,57.61,15
1023724283,89.43,1
1023726791,71.7,2
1023726825,58.5,1
1023727021,91.03,4
1023729530,85.18,5
1023730421,28.86,1
1023732633,85.39,1
1023733359,82.28,3
1023733557,95.71,1
1023733656,90.91,2
1023733847,29.37,2
1023734365,11.02,3
1023734878,88.44,4
1023735453,75.0,1
1023741451,62.53,1
1023742327,71.67,1
1023742392,48.8,1
1023743085,60.22,4
1023744240,79.57,1
1023745247,84.01,1
1023746674,77.4,1
1023746732,89.89,1
1023747649,80.03,2
1023749033,94.03,18
1023749256,80.83,7
1023750841,99.07,1
1023755030,80.81,1
1023755626,89.5,3
1023757242,0.0,1
1023757978,15.62,2
1023758588,100.0,1
1023759263,91.51,2
1023763349,94.89,1
1023764982,88.49,5
1023765625,47.98,36
1023766631,86.77,1
1023767274,69.71,7
1023772290,81.34,4
1023773611,88.23,1
1023774031,90.89,5
1023774932,75.0,1
1023775475,75.0,1
1023778172,100.0,1
1023780657,87.85,4
1023781028,85.67,8
1023782307,97.97,3
1023791449,86.64,14
1023793049,90.15,1
1023794377,73.71,47
1023796307,87.54,7
1023798501,84.03,23
1023800414,95.75,1
1023801800,31.44,3
1023809928,93.68,1
1023811247,0.0,1
1023814191,51.54,2
1023815180,87.86,1
1023816113,79.74,1
1023817442,86.1,1
1023817475,28.56,1
1023820370,43.06,2
1023820743,76.33,1
1023820859,46.91,1
1023827466,49.95,1
1023830668,72.28,1
1023832870,84.67,40
1023833142,89.76,1
1023835196,19.75,1
1023837689,78.2,22
1023838505,89.9,1
1023840295,80.99,1
1023840337,89.9,1
1023840980,74.02,1
1023843398,93.78,1
1023844693,80.89,5
1023845278,86.56,1
1023847357,65.81,1
1023847662,75.0,1
1023852126,80.18,1
1023853579,95.78,1
1023854155,72.46,1
1023855566,96.99,1
1023856077,77.36,1
1023860574,54.43,4
1023862729,83.53,1
1023864386,92.93,1
1023866597,79.05,5
1023872017,77.26,1
1023874740,0.0,1
1023879400,97.3,1
1023880044,0.0,1
1023880911,83.53,12
1023883568,98.66,1
1023884277,0.0,1
1023884871,77.73,3
1023885050,70.91,1
1023886512,80.1,2
1023886850,88.75,1
1023889565,75.0,2
1023894094,93.27,1
1023896255,75.0,2
1023896529,80.33,3
1023896933,72.02,1
1023897378,99.15,1
1023899234,83.8,2
1023899291,78.53,66
1023899978,87.76,1
1023900297,20.02,1
1023905247,68.45,5
1033006283,76.02,1
1033100854,83.38,57
1033102801,91.12,1
1033103437,95.3,7
1033103676,86.06,98
1033104310,80.69,2
1033105606,0.0,1
1033106166,80.67,2
1033106448,80.75,5
1033108519,84.06,1
1033108592,89.16,39
1033108766,88.56,2
1033109897,82.5,2
1033112990,48.48,6
1033113501,86.4,2
1033114004,86.64,1
1033114103,71.23,4
1033114277,82.96,2
1033116546,75.0,4
1033117353,84.47,2
1033117718,91.2,12
1033118716,70.13,25
1033119656,90.86,11
1033121157,0.0,1
1033121546,100.0,2
1033122049,54.08,3
1033122957,73.74,6
1033123039,79.72,2
1033123302,70.0,1
1033123377,84.56,3
1033123542,0.0,2
1033124490,96.64,15
1033124821,95.68,1
1033125844,78.85,90
1033127246,90.74,5
1033128160,93.56,4
1033128335,65.45,3
1033128822,95.36,1
1033128897,95.83,6
1033129044,82.15,14
1033129622,94.77,19
1033129895,75.0,2
1033130026,77.04,4
1033130208,61.04,5
1033130240,87.84,5
1033131172,83.32,30
1033132998,89.89,3
1033133103,90.37,41
1033134341,0.0,1
1033135009,86.99,47
1033135322,81.18,14
1033135330,81.56,5
1033135496,88.64,3
1033135520,79.36,151
1033135751,71.82,2
1033136080,83.36,120
1033136841,95.71,124
1033138136,90.07,862
1033138250,79.83,1610
1033139498,46.55,1
1033140926,15.69,1
1033142146,78.93,30
1033142294,88.32,29
1033142344,16.73,1
1033142773,75.0,4
1033142807,72.8,5
1033142815,75.0,1
1033143706,99.62,2
1033143722,78.67,5
1033144217,91.36,3
1033145289,59.7,18
1033145313,75.0,1
1033145404,79.33,23
1033145545,82.91,1
1033146287,84.72,1
1033147004,94.75,2
1033147467,84.04,12
1033147921,86.32,6
1033148887,97.94,1
1033148986,75.0,2
1033149315,93.51,6
1033149844,92.74,1044
1033150115,0.0,1
1033150818,0.0,1
1033150875,96.09,7
1033150917,78.25,34
1033152350,80.64,35
1033153879,100.0,1
1033154745,60.61,2
1033154786,78.26,8
1033154836,79.63,9
1033154992,76.2,1
1033156567,86.88,2
1033156906,85.04,2
1033157185,77.18,12
1033157771,85.72,1
1033157821,82.66,1607
1033159405,84.76,7
1033159454,68.68,9
1033160205,84.06,23
1033160213,88.19,7
1033160452,90.47,9
1033160775,88.39,13
1033160791,88.9,80
1033161328,96.02,2
1033161617,85.44,40
1033162037,83.27,18
1033162045,82.5,32
1033162086,90.34,16
1033162318,93.03,3
1033162706,0.0,1
1033162946,79.98,2
1033163076,71.14,3
1033163126,87.52,4
1033163506,77.14,6
1033163555,69.4,1
1033163597,82.49,94
1033163621,77.86,1
1033163829,84.26,2
1033164017,78.04,4
1033164579,7.64,1
1033164611,75.0,1
1033164876,38.57,3
1033165063,77.62,2
1033165097,89.91,10
1033165741,76.87,1
1033166061,83.0,24
1033166657,88.29,1
1033167234,93.09,1
1033167580,91.6,4
